payment_id,loan_id,payment_month,scheduled_payment,actual_payment,days_past_due,on_time_flag
63546,3223,2025-10-01,568.16,568.16,0,1
63547,3223,2025-11-01,568.16,568.16,0,1
63548,3223,2025-12-01,568.16,568.16,0,1
63549,3223,2026-01-01,568.16,568.16,0,1
63550,3223,2026-02-01,568.16,568.16,0,1
63551,3223,2026-03-01,568.16,568.16,0,1
63552,3223,2026-04-01,568.16,568.16,0,1
63553,3223,2026-05-01,568.16,568.16,0,1
63554,3223,2026-06-01,568.16,568.16,0,1
63555,3223,2026-07-01,568.16,568.16,0,1
63556,3224,2025-07-01,251.78,251.78,0,1
63557,3224,2025-08-01,251.78,251.78,0,1
63558,3224,2025-09-01,251.78,251.78,0,1
63559,3224,2025-10-01,251.78,251.78,0,1
63560,3224,2025-11-01,251.78,251.78,0,1
63561,3224,2025-12-01,251.78,251.78,0,1
63562,3224,2026-01-01,251.78,251.78,0,1
63563,3224,2026-02-01,251.78,251.78,0,1
63564,3224,2026-03-01,251.78,251.78,15,0
63565,3224,2026-04-01,251.78,251.78,0,1
63566,3224,2026-05-01,251.78,251.78,0,1
63567,3224,2026-06-01,251.78,251.78,0,1
63568,3224,2026-07-01,251.78,251.78,0,1
63569,3225,2024-08-01,,,0,1
63570,3225,2024-09-01,,,0,1
63571,3225,2024-10-01,,,30,0
63572,3225,2024-11-01,,,15,0
63573,3225,2024-12-01,,,30,0
63574,3225,2025-01-01,,,0,1
63575,3225,2025-02-01,,,0,1
63576,3225,2025-03-01,,,0,1
63577,3225,2025-04-01,,,0,1
63578,3225,2025-05-01,,,0,1
63579,3225,2025-06-01,,,0,1
63580,3225,2025-07-01,,,0,1
63581,3225,2025-08-01,,0.0,90,0
63582,3225,2025-09-01,,,0,1
63583,3225,2025-10-01,,,30,0
63584,3225,2025-11-01,,0.0,60,0
63585,3225,2025-12-01,,,30,0
63586,3225,2026-01-01,,,15,0
63587,3225,2026-02-01,,,0,1
63588,3225,2026-03-01,,,0,1
63589,3225,2026-04-01,,,15,0
63590,3225,2026-05-01,,,0,1
63591,3225,2026-06-01,,,30,0
63592,3225,2026-07-01,,,0,1
63593,3226,2025-02-01,,,0,1
63594,3226,2025-03-01,,,0,1
63595,3226,2025-04-01,,,0,1
63596,3226,2025-05-01,,,0,1
63597,3226,2025-06-01,,,0,1
63598,3226,2025-07-01,,,0,1
63599,3226,2025-08-01,,,0,1
63600,3226,2025-09-01,,,0,1
63601,3226,2025-10-01,,,0,1
63602,3226,2025-11-01,,,0,1
63603,3226,2025-12-01,,,0,1
63604,3226,2026-01-01,,,0,1
63605,3226,2026-02-01,,,0,1
63606,3226,2026-03-01,,,0,1
63607,3226,2026-04-01,,,0,1
63608,3226,2026-05-01,,,0,1
63609,3226,2026-06-01,,,0,1
63610,3226,2026-07-01,,,0,1
63611,3227,2025-04-01,,,0,1
63612,3227,2025-05-01,,,0,1
63613,3227,2025-06-01,,,0,1
63614,3227,2025-07-01,,,0,1
63615,3227,2025-08-01,,,0,1
63616,3227,2025-09-01,,,0,1
63617,3227,2025-10-01,,,0,1
63618,3227,2025-11-01,,,0,1
63619,3227,2025-12-01,,,0,1
63620,3227,2026-01-01,,,0,1
63621,3227,2026-02-01,,,0,1
63622,3227,2026-03-01,,,0,1
63623,3227,2026-04-01,,,15,0
63624,3227,2026-05-01,,,0,1
63625,3227,2026-06-01,,,0,1
63626,3227,2026-07-01,,,0,1
63627,3228,2024-08-01,940.65,940.65,15,0
63628,3228,2024-09-01,940.65,940.65,0,1
63629,3228,2024-10-01,940.65,940.65,0,1
63630,3228,2024-11-01,940.65,940.65,0,1
63631,3228,2024-12-01,940.65,940.65,0,1
63632,3228,2025-01-01,940.65,940.65,0,1
63633,3228,2025-02-01,940.65,940.65,0,1
63634,3228,2025-03-01,940.65,940.65,45,0
63635,3228,2025-04-01,940.65,940.65,0,1
63636,3228,2025-05-01,940.65,940.65,15,0
63637,3228,2025-06-01,940.65,940.65,0,1
63638,3228,2025-07-01,940.65,940.65,0,1
63639,3228,2025-08-01,940.65,940.65,0,1
63640,3228,2025-09-01,940.65,940.65,0,1
63641,3228,2025-10-01,940.65,940.65,0,1
63642,3228,2025-11-01,940.65,940.65,0,1
63643,3228,2025-12-01,940.65,940.65,0,1
63644,3228,2026-01-01,940.65,940.65,30,0
63645,3228,2026-02-01,940.65,940.65,0,1
63646,3228,2026-03-01,940.65,940.65,0,1
63647,3228,2026-04-01,940.65,0.0,90,0
63648,3228,2026-05-01,940.65,940.65,0,1
63649,3228,2026-06-01,940.65,940.65,0,1
63650,3228,2026-07-01,940.65,940.65,0,1
63651,3229,2024-08-01,,,0,1
63652,3229,2024-09-01,,,0,1
63653,3229,2024-10-01,,,0,1
63654,3229,2024-11-01,,,0,1
63655,3229,2024-12-01,,,0,1
63656,3229,2025-01-01,,,0,1
63657,3229,2025-02-01,,,30,0
63658,3229,2025-03-01,,,0,1
63659,3229,2025-04-01,,,0,1
63660,3229,2025-05-01,,,0,1
63661,3229,2025-06-01,,,0,1
63662,3229,2025-07-01,,,0,1
63663,3229,2025-08-01,,,0,1
63664,3229,2025-09-01,,,0,1
63665,3229,2025-10-01,,0.0,90,0
63666,3229,2025-11-01,,,0,1
63667,3229,2025-12-01,,,0,1
63668,3229,2026-01-01,,,0,1
63669,3229,2026-02-01,,,0,1
63670,3229,2026-03-01,,,0,1
63671,3229,2026-04-01,,,0,1
63672,3229,2026-05-01,,,0,1
63673,3229,2026-06-01,,,0,1
63674,3229,2026-07-01,,,15,0
63675,3230,2024-08-01,,,0,1
63676,3230,2024-09-01,,,0,1
63677,3230,2024-10-01,,,0,1
63678,3230,2024-11-01,,,0,1
63679,3230,2024-12-01,,,0,1
63680,3230,2025-01-01,,,0,1
63681,3230,2025-02-01,,,0,1
63682,3230,2025-03-01,,,0,1
63683,3230,2025-04-01,,,0,1
63684,3230,2025-05-01,,,15,0
63685,3230,2025-06-01,,,0,1
63686,3230,2025-07-01,,,0,1
63687,3230,2025-08-01,,,0,1
63688,3230,2025-09-01,,,0,1
63689,3230,2025-10-01,,,15,0
63690,3230,2025-11-01,,,0,1
63691,3230,2025-12-01,,,0,1
63692,3230,2026-01-01,,,0,1
63693,3230,2026-02-01,,,0,1
63694,3230,2026-03-01,,,0,1
63695,3230,2026-04-01,,,0,1
63696,3230,2026-05-01,,,0,1
63697,3230,2026-06-01,,,0,1
63698,3230,2026-07-01,,,0,1
63699,3231,2024-08-01,140.47,140.47,0,1
63700,3231,2024-09-01,140.47,140.47,0,1
63701,3231,2024-10-01,140.47,140.47,0,1
63702,3231,2024-11-01,140.47,140.47,0,1
63703,3231,2024-12-01,140.47,140.47,0,1
63704,3231,2025-01-01,140.47,140.47,30,0
63705,3231,2025-02-01,140.47,140.47,0,1
63706,3231,2025-03-01,140.47,140.47,0,1
63707,3231,2025-04-01,140.47,140.47,0,1
63708,3231,2025-05-01,140.47,140.47,0,1
63709,3231,2025-06-01,140.47,140.47,0,1
63710,3231,2025-07-01,140.47,140.47,0,1
63711,3231,2025-08-01,140.47,140.47,0,1
63712,3231,2025-09-01,140.47,140.47,0,1
63713,3231,2025-10-01,140.47,140.47,0,1
63714,3231,2025-11-01,140.47,140.47,0,1
63715,3231,2025-12-01,140.47,140.47,0,1
63716,3231,2026-01-01,140.47,140.47,0,1
63717,3231,2026-02-01,140.47,140.47,0,1
63718,3231,2026-03-01,140.47,140.47,0,1
63719,3231,2026-04-01,140.47,140.47,0,1
63720,3231,2026-05-01,140.47,140.47,0,1
63721,3231,2026-06-01,140.47,140.47,0,1
63722,3231,2026-07-01,140.47,140.47,0,1
63723,3232,2024-08-01,201.26,201.26,0,1
63724,3232,2024-09-01,201.26,201.26,0,1
63725,3232,2024-10-01,201.26,201.26,0,1
63726,3232,2024-11-01,201.26,201.26,0,1
63727,3232,2024-12-01,201.26,201.26,0,1
63728,3232,2025-01-01,201.26,201.26,0,1
63729,3232,2025-02-01,201.26,201.26,0,1
63730,3232,2025-03-01,201.26,201.26,15,0
63731,3232,2025-04-01,201.26,201.26,0,1
63732,3232,2025-05-01,201.26,201.26,0,1
63733,3232,2025-06-01,201.26,201.26,0,1
63734,3232,2025-07-01,201.26,201.26,0,1
63735,3232,2025-08-01,201.26,201.26,0,1
63736,3232,2025-09-01,201.26,201.26,0,1
63737,3232,2025-10-01,201.26,201.26,0,1
63738,3232,2025-11-01,201.26,201.26,0,1
63739,3232,2025-12-01,201.26,201.26,0,1
63740,3232,2026-01-01,201.26,201.26,0,1
63741,3232,2026-02-01,201.26,201.26,0,1
63742,3232,2026-03-01,201.26,201.26,0,1
63743,3232,2026-04-01,201.26,201.26,0,1
63744,3232,2026-05-01,201.26,201.26,0,1
63745,3232,2026-06-01,201.26,201.26,0,1
63746,3232,2026-07-01,201.26,201.26,0,1
63747,3233,2024-08-01,150.74,150.74,0,1
63748,3233,2024-09-01,150.74,150.74,0,1
63749,3233,2024-10-01,150.74,150.74,15,0
63750,3233,2024-11-01,150.74,150.74,0,1
63751,3233,2024-12-01,150.74,150.74,0,1
63752,3233,2025-01-01,150.74,150.74,0,1
63753,3233,2025-02-01,150.74,150.74,0,1
63754,3233,2025-03-01,150.74,150.74,0,1
63755,3233,2025-04-01,150.74,150.74,0,1
63756,3233,2025-05-01,150.74,150.74,0,1
63757,3233,2025-06-01,150.74,150.74,0,1
63758,3233,2025-07-01,150.74,150.74,0,1
63759,3233,2025-08-01,150.74,150.74,0,1
63760,3233,2025-09-01,150.74,150.74,0,1
63761,3233,2025-10-01,150.74,150.74,0,1
63762,3233,2025-11-01,150.74,150.74,0,1
63763,3233,2025-12-01,150.74,150.74,0,1
63764,3233,2026-01-01,150.74,150.74,0,1
63765,3233,2026-02-01,150.74,150.74,0,1
63766,3233,2026-03-01,150.74,150.74,0,1
63767,3233,2026-04-01,150.74,150.74,0,1
63768,3233,2026-05-01,150.74,150.74,0,1
63769,3233,2026-06-01,150.74,150.74,0,1
63770,3233,2026-07-01,150.74,150.74,0,1
63771,3234,2024-08-01,,,0,1
63772,3234,2024-09-01,,,0,1
63773,3234,2024-10-01,,,0,1
63774,3234,2024-11-01,,,0,1
63775,3234,2024-12-01,,,0,1
63776,3234,2025-01-01,,,0,1
63777,3234,2025-02-01,,,0,1
63778,3234,2025-03-01,,,0,1
63779,3234,2025-04-01,,,0,1
63780,3234,2025-05-01,,,0,1
63781,3234,2025-06-01,,,15,0
63782,3234,2025-07-01,,,0,1
63783,3234,2025-08-01,,,0,1
63784,3234,2025-09-01,,,0,1
63785,3234,2025-10-01,,,30,0
63786,3234,2025-11-01,,,0,1
63787,3234,2025-12-01,,,0,1
63788,3234,2026-01-01,,,0,1
63789,3234,2026-02-01,,0.0,60,0
63790,3234,2026-03-01,,,0,1
63791,3234,2026-04-01,,,30,0
63792,3234,2026-05-01,,,0,1
63793,3234,2026-06-01,,,0,1
63794,3234,2026-07-01,,,0,1
63795,3235,2024-09-01,693.18,693.18,0,1
63796,3235,2024-10-01,693.18,693.18,15,0
63797,3235,2024-11-01,693.18,693.18,0,1
63798,3235,2024-12-01,693.18,693.18,0,1
63799,3235,2025-01-01,693.18,693.18,0,1
63800,3235,2025-02-01,693.18,693.18,0,1
63801,3235,2025-03-01,693.18,693.18,0,1
63802,3235,2025-04-01,693.18,693.18,0,1
63803,3235,2025-05-01,693.18,693.18,0,1
63804,3235,2025-06-01,693.18,693.18,0,1
63805,3235,2025-07-01,693.18,693.18,0,1
63806,3235,2025-08-01,693.18,693.18,0,1
63807,3235,2025-09-01,693.18,693.18,0,1
63808,3235,2025-10-01,693.18,693.18,0,1
63809,3235,2025-11-01,693.18,693.18,0,1
63810,3235,2025-12-01,693.18,693.18,0,1
63811,3235,2026-01-01,693.18,693.18,30,0
63812,3235,2026-02-01,693.18,693.18,0,1
63813,3235,2026-03-01,693.18,693.18,0,1
63814,3235,2026-04-01,693.18,693.18,0,1
63815,3235,2026-05-01,693.18,693.18,0,1
63816,3235,2026-06-01,693.18,693.18,0,1
63817,3235,2026-07-01,693.18,693.18,0,1
63818,3236,2024-08-01,,,0,1
63819,3236,2024-09-01,,,0,1
63820,3236,2024-10-01,,,45,0
63821,3236,2024-11-01,,,0,1
63822,3236,2024-12-01,,,0,1
63823,3236,2025-01-01,,,45,0
63824,3236,2025-02-01,,,15,0
63825,3236,2025-03-01,,0.0,90,0
63826,3236,2025-04-01,,,0,1
63827,3236,2025-05-01,,,0,1
63828,3236,2025-06-01,,,0,1
63829,3236,2025-07-01,,0.0,60,0
63830,3236,2025-08-01,,,0,1
63831,3236,2025-09-01,,,30,0
63832,3236,2025-10-01,,,15,0
63833,3236,2025-11-01,,,15,0
63834,3236,2025-12-01,,,0,1
63835,3236,2026-01-01,,,0,1
63836,3236,2026-02-01,,0.0,60,0
63837,3236,2026-03-01,,,0,1
63838,3236,2026-04-01,,,30,0
63839,3236,2026-05-01,,,0,1
63840,3236,2026-06-01,,,0,1
63841,3236,2026-07-01,,,0,1
63842,3237,2024-08-01,830.83,830.83,0,1
63843,3237,2024-09-01,830.83,830.83,0,1
63844,3237,2024-10-01,830.83,830.83,0,1
63845,3237,2024-11-01,830.83,830.83,0,1
63846,3237,2024-12-01,830.83,830.83,0,1
63847,3237,2025-01-01,830.83,830.83,0,1
63848,3237,2025-02-01,830.83,830.83,0,1
63849,3237,2025-03-01,830.83,830.83,0,1
63850,3237,2025-04-01,830.83,830.83,0,1
63851,3237,2025-05-01,830.83,830.83,0,1
63852,3237,2025-06-01,830.83,830.83,0,1
63853,3237,2025-07-01,830.83,830.83,0,1
63854,3237,2025-08-01,830.83,830.83,0,1
63855,3237,2025-09-01,830.83,830.83,0,1
63856,3237,2025-10-01,830.83,830.83,0,1
63857,3237,2025-11-01,830.83,830.83,0,1
63858,3237,2025-12-01,830.83,830.83,0,1
63859,3237,2026-01-01,830.83,830.83,0,1
63860,3237,2026-02-01,830.83,830.83,0,1
63861,3237,2026-03-01,830.83,830.83,0,1
63862,3237,2026-04-01,830.83,830.83,0,1
63863,3237,2026-05-01,830.83,830.83,0,1
63864,3237,2026-06-01,830.83,830.83,0,1
63865,3237,2026-07-01,830.83,830.83,0,1
63866,3238,2025-10-01,100.27,100.27,0,1
63867,3238,2025-11-01,100.27,100.27,0,1
63868,3238,2025-12-01,100.27,100.27,0,1
63869,3238,2026-01-01,100.27,100.27,30,0
63870,3238,2026-02-01,100.27,100.27,0,1
63871,3238,2026-03-01,100.27,100.27,0,1
63872,3238,2026-04-01,100.27,100.27,0,1
63873,3238,2026-05-01,100.27,100.27,0,1
63874,3238,2026-06-01,100.27,0.0,60,0
63875,3238,2026-07-01,100.27,100.27,0,1
63876,3239,2024-08-01,397.79,397.79,0,1
63877,3239,2024-09-01,397.79,397.79,0,1
63878,3239,2024-10-01,397.79,397.79,0,1
63879,3239,2024-11-01,397.79,397.79,0,1
63880,3239,2024-12-01,397.79,397.79,0,1
63881,3239,2025-01-01,397.79,397.79,0,1
63882,3239,2025-02-01,397.79,397.79,0,1
63883,3239,2025-03-01,397.79,397.79,0,1
63884,3239,2025-04-01,397.79,0.0,90,0
63885,3239,2025-05-01,397.79,397.79,0,1
63886,3239,2025-06-01,397.79,397.79,0,1
63887,3239,2025-07-01,397.79,397.79,0,1
63888,3239,2025-08-01,397.79,397.79,0,1
63889,3239,2025-09-01,397.79,397.79,0,1
63890,3239,2025-10-01,397.79,397.79,0,1
63891,3239,2025-11-01,397.79,397.79,0,1
63892,3239,2025-12-01,397.79,397.79,0,1
63893,3239,2026-01-01,397.79,397.79,0,1
63894,3239,2026-02-01,397.79,397.79,0,1
63895,3239,2026-03-01,397.79,397.79,0,1
63896,3239,2026-04-01,397.79,397.79,0,1
63897,3239,2026-05-01,397.79,397.79,0,1
63898,3239,2026-06-01,397.79,397.79,0,1
63899,3239,2026-07-01,397.79,397.79,0,1
63900,3240,2025-08-01,347.85,347.85,0,1
63901,3240,2025-09-01,347.85,347.85,0,1
63902,3240,2025-10-01,347.85,347.85,0,1
63903,3240,2025-11-01,347.85,347.85,0,1
63904,3240,2025-12-01,347.85,347.85,30,0
63905,3240,2026-01-01,347.85,347.85,0,1
63906,3240,2026-02-01,347.85,347.85,0,1
63907,3240,2026-03-01,347.85,347.85,0,1
63908,3240,2026-04-01,347.85,347.85,0,1
63909,3240,2026-05-01,347.85,347.85,0,1
63910,3240,2026-06-01,347.85,347.85,0,1
63911,3240,2026-07-01,347.85,347.85,0,1
63912,3241,2024-08-01,,,0,1
63913,3241,2024-09-01,,,0,1
63914,3241,2024-10-01,,,0,1
63915,3241,2024-11-01,,,0,1
63916,3241,2024-12-01,,,0,1
63917,3241,2025-01-01,,,0,1
63918,3241,2025-02-01,,,0,1
63919,3241,2025-03-01,,,0,1
63920,3241,2025-04-01,,,0,1
63921,3241,2025-05-01,,,0,1
63922,3241,2025-06-01,,,0,1
63923,3241,2025-07-01,,,0,1
63924,3241,2025-08-01,,,0,1
63925,3241,2025-09-01,,,0,1
63926,3241,2025-10-01,,,0,1
63927,3241,2025-11-01,,,0,1
63928,3241,2025-12-01,,,0,1
63929,3241,2026-01-01,,,0,1
63930,3241,2026-02-01,,,0,1
63931,3241,2026-03-01,,,0,1
63932,3241,2026-04-01,,,0,1
63933,3241,2026-05-01,,,0,1
63934,3241,2026-06-01,,,0,1
63935,3241,2026-07-01,,,0,1
63936,3242,2024-08-01,642.35,642.35,0,1
63937,3242,2024-09-01,642.35,642.35,0,1
63938,3242,2024-10-01,642.35,642.35,30,0
63939,3242,2024-11-01,642.35,642.35,0,1
63940,3242,2024-12-01,642.35,642.35,0,1
63941,3242,2025-01-01,642.35,642.35,0,1
63942,3242,2025-02-01,642.35,642.35,0,1
63943,3242,2025-03-01,642.35,642.35,0,1
63944,3242,2025-04-01,642.35,642.35,30,0
63945,3242,2025-05-01,642.35,642.35,0,1
63946,3242,2025-06-01,642.35,642.35,0,1
63947,3242,2025-07-01,642.35,642.35,0,1
63948,3242,2025-08-01,642.35,642.35,0,1
63949,3242,2025-09-01,642.35,642.35,0,1
63950,3242,2025-10-01,642.35,642.35,0,1
63951,3242,2025-11-01,642.35,642.35,0,1
63952,3242,2025-12-01,642.35,642.35,0,1
63953,3242,2026-01-01,642.35,642.35,0,1
63954,3242,2026-02-01,642.35,642.35,0,1
63955,3242,2026-03-01,642.35,642.35,0,1
63956,3242,2026-04-01,642.35,642.35,0,1
63957,3242,2026-05-01,642.35,642.35,0,1
63958,3242,2026-06-01,642.35,642.35,0,1
63959,3242,2026-07-01,642.35,642.35,0,1
63960,3243,2025-06-01,,,0,1
63961,3243,2025-07-01,,,0,1
63962,3243,2025-08-01,,,0,1
63963,3243,2025-09-01,,,0,1
63964,3243,2025-10-01,,,0,1
63965,3243,2025-11-01,,,0,1
63966,3243,2025-12-01,,,0,1
63967,3243,2026-01-01,,,0,1
63968,3243,2026-02-01,,,0,1
63969,3243,2026-03-01,,,15,0
63970,3243,2026-04-01,,,0,1
63971,3243,2026-05-01,,,0,1
63972,3243,2026-06-01,,,0,1
63973,3243,2026-07-01,,,0,1
63974,3244,2025-11-01,713.15,713.15,0,1
63975,3244,2025-12-01,713.15,713.15,0,1
63976,3244,2026-01-01,713.15,713.15,0,1
63977,3244,2026-02-01,713.15,713.15,0,1
63978,3244,2026-03-01,713.15,713.15,0,1
63979,3244,2026-04-01,713.15,713.15,0,1
63980,3244,2026-05-01,713.15,713.15,30,0
63981,3244,2026-06-01,713.15,713.15,0,1
63982,3244,2026-07-01,713.15,713.15,0,1
63983,3245,2024-08-01,572.64,572.64,0,1
63984,3245,2024-09-01,572.64,572.64,0,1
63985,3245,2024-10-01,572.64,572.64,0,1
63986,3245,2024-11-01,572.64,572.64,0,1
63987,3245,2024-12-01,572.64,572.64,30,0
63988,3245,2025-01-01,572.64,572.64,0,1
63989,3245,2025-02-01,572.64,572.64,0,1
63990,3245,2025-03-01,572.64,572.64,0,1
63991,3245,2025-04-01,572.64,572.64,30,0
63992,3245,2025-05-01,572.64,572.64,0,1
63993,3245,2025-06-01,572.64,572.64,0,1
63994,3245,2025-07-01,572.64,572.64,0,1
63995,3245,2025-08-01,572.64,572.64,0,1
63996,3245,2025-09-01,572.64,572.64,0,1
63997,3245,2025-10-01,572.64,572.64,0,1
63998,3245,2025-11-01,572.64,572.64,0,1
63999,3245,2025-12-01,572.64,572.64,0,1
64000,3245,2026-01-01,572.64,572.64,0,1
64001,3245,2026-02-01,572.64,572.64,0,1
64002,3245,2026-03-01,572.64,572.64,0,1
64003,3245,2026-04-01,572.64,572.64,15,0
64004,3245,2026-05-01,572.64,572.64,0,1
64005,3245,2026-06-01,572.64,572.64,0,1
64006,3245,2026-07-01,572.64,572.64,0,1
64007,3246,2024-08-01,,,0,1
64008,3246,2024-09-01,,,0,1
64009,3246,2024-10-01,,,0,1
64010,3246,2024-11-01,,,30,0
64011,3246,2024-12-01,,,0,1
64012,3246,2025-01-01,,,0,1
64013,3246,2025-02-01,,,0,1
64014,3246,2025-03-01,,,0,1
64015,3246,2025-04-01,,,0,1
64016,3246,2025-05-01,,,0,1
64017,3246,2025-06-01,,,0,1
64018,3246,2025-07-01,,,30,0
64019,3246,2025-08-01,,,0,1
64020,3246,2025-09-01,,,0,1
64021,3246,2025-10-01,,,0,1
64022,3246,2025-11-01,,,0,1
64023,3246,2025-12-01,,,0,1
64024,3246,2026-01-01,,,0,1
64025,3246,2026-02-01,,,0,1
64026,3246,2026-03-01,,,0,1
64027,3246,2026-04-01,,,0,1
64028,3246,2026-05-01,,,0,1
64029,3246,2026-06-01,,,0,1
64030,3246,2026-07-01,,,0,1
64031,3247,2024-08-01,,,0,1
64032,3247,2024-09-01,,,0,1
64033,3247,2024-10-01,,,0,1
64034,3247,2024-11-01,,,0,1
64035,3247,2024-12-01,,,0,1
64036,3247,2025-01-01,,,0,1
64037,3247,2025-02-01,,,0,1
64038,3247,2025-03-01,,,15,0
64039,3247,2025-04-01,,,0,1
64040,3247,2025-05-01,,,0,1
64041,3247,2025-06-01,,,45,0
64042,3247,2025-07-01,,,0,1
64043,3247,2025-08-01,,,0,1
64044,3247,2025-09-01,,,0,1
64045,3247,2025-10-01,,,0,1
64046,3247,2025-11-01,,,0,1
64047,3247,2025-12-01,,,15,0
64048,3247,2026-01-01,,,30,0
64049,3247,2026-02-01,,,0,1
64050,3247,2026-03-01,,0.0,90,0
64051,3247,2026-04-01,,,0,1
64052,3247,2026-05-01,,,0,1
64053,3247,2026-06-01,,,30,0
64054,3247,2026-07-01,,,0,1
64055,3248,2024-08-01,163.85,163.85,0,1
64056,3248,2024-09-01,163.85,163.85,0,1
64057,3248,2024-10-01,163.85,163.85,0,1
64058,3248,2024-11-01,163.85,163.85,0,1
64059,3248,2024-12-01,163.85,163.85,0,1
64060,3248,2025-01-01,163.85,163.85,0,1
64061,3248,2025-02-01,163.85,163.85,15,0
64062,3248,2025-03-01,163.85,163.85,0,1
64063,3248,2025-04-01,163.85,163.85,0,1
64064,3248,2025-05-01,163.85,163.85,0,1
64065,3248,2025-06-01,163.85,163.85,30,0
64066,3248,2025-07-01,163.85,163.85,0,1
64067,3248,2025-08-01,163.85,163.85,15,0
64068,3248,2025-09-01,163.85,163.85,0,1
64069,3248,2025-10-01,163.85,163.85,0,1
64070,3248,2025-11-01,163.85,163.85,15,0
64071,3248,2025-12-01,163.85,163.85,0,1
64072,3248,2026-01-01,163.85,163.85,0,1
64073,3248,2026-02-01,163.85,163.85,45,0
64074,3248,2026-03-01,163.85,163.85,0,1
64075,3248,2026-04-01,163.85,163.85,0,1
64076,3248,2026-05-01,163.85,163.85,0,1
64077,3248,2026-06-01,163.85,163.85,0,1
64078,3248,2026-07-01,163.85,163.85,0,1
64079,3249,2024-10-01,,,0,1
64080,3249,2024-11-01,,,0,1
64081,3249,2024-12-01,,,0,1
64082,3249,2025-01-01,,,0,1
64083,3249,2025-02-01,,,0,1
64084,3249,2025-03-01,,,0,1
64085,3249,2025-04-01,,,0,1
64086,3249,2025-05-01,,,0,1
64087,3249,2025-06-01,,,0,1
64088,3249,2025-07-01,,,0,1
64089,3249,2025-08-01,,,0,1
64090,3249,2025-09-01,,,0,1
64091,3249,2025-10-01,,,0,1
64092,3249,2025-11-01,,,0,1
64093,3249,2025-12-01,,,0,1
64094,3249,2026-01-01,,,0,1
64095,3249,2026-02-01,,,0,1
64096,3249,2026-03-01,,,0,1
64097,3249,2026-04-01,,,0,1
64098,3249,2026-05-01,,,0,1
64099,3249,2026-06-01,,,0,1
64100,3249,2026-07-01,,,0,1
64101,3250,2024-08-01,,,0,1
64102,3250,2024-09-01,,,0,1
64103,3250,2024-10-01,,,0,1
64104,3250,2024-11-01,,,0,1
64105,3250,2024-12-01,,,0,1
64106,3250,2025-01-01,,,0,1
64107,3250,2025-02-01,,,0,1
64108,3250,2025-03-01,,,0,1
64109,3250,2025-04-01,,,0,1
64110,3250,2025-05-01,,,0,1
64111,3250,2025-06-01,,,0,1
64112,3250,2025-07-01,,,0,1
64113,3250,2025-08-01,,,0,1
64114,3250,2025-09-01,,,0,1
64115,3250,2025-10-01,,,0,1
64116,3250,2025-11-01,,,0,1
64117,3250,2025-12-01,,,0,1
64118,3250,2026-01-01,,,0,1
64119,3250,2026-02-01,,,0,1
64120,3250,2026-03-01,,,0,1
64121,3250,2026-04-01,,,0,1
64122,3250,2026-05-01,,,0,1
64123,3250,2026-06-01,,,0,1
64124,3250,2026-07-01,,,0,1
64125,3251,2024-08-01,180.21,180.21,0,1
64126,3251,2024-09-01,180.21,180.21,0,1
64127,3251,2024-10-01,180.21,180.21,0,1
64128,3251,2024-11-01,180.21,180.21,0,1
64129,3251,2024-12-01,180.21,180.21,0,1
64130,3251,2025-01-01,180.21,180.21,0,1
64131,3251,2025-02-01,180.21,180.21,0,1
64132,3251,2025-03-01,180.21,0.0,60,0
64133,3251,2025-04-01,180.21,180.21,0,1
64134,3251,2025-05-01,180.21,180.21,0,1
64135,3251,2025-06-01,180.21,180.21,0,1
64136,3251,2025-07-01,180.21,180.21,0,1
64137,3251,2025-08-01,180.21,180.21,0,1
64138,3251,2025-09-01,180.21,180.21,0,1
64139,3251,2025-10-01,180.21,180.21,15,0
64140,3251,2025-11-01,180.21,180.21,0,1
64141,3251,2025-12-01,180.21,180.21,0,1
64142,3251,2026-01-01,180.21,180.21,0,1
64143,3251,2026-02-01,180.21,180.21,0,1
64144,3251,2026-03-01,180.21,180.21,0,1
64145,3251,2026-04-01,180.21,180.21,0,1
64146,3251,2026-05-01,180.21,180.21,0,1
64147,3251,2026-06-01,180.21,180.21,0,1
64148,3251,2026-07-01,180.21,180.21,0,1
64149,3252,2024-08-01,,,0,1
64150,3252,2024-09-01,,,0,1
64151,3252,2024-10-01,,,0,1
64152,3252,2024-11-01,,,0,1
64153,3252,2024-12-01,,,0,1
64154,3252,2025-01-01,,,0,1
64155,3252,2025-02-01,,,0,1
64156,3252,2025-03-01,,,0,1
64157,3252,2025-04-01,,,0,1
64158,3252,2025-05-01,,,0,1
64159,3252,2025-06-01,,,0,1
64160,3252,2025-07-01,,,0,1
64161,3252,2025-08-01,,,0,1
64162,3252,2025-09-01,,,0,1
64163,3252,2025-10-01,,,0,1
64164,3252,2025-11-01,,,0,1
64165,3252,2025-12-01,,,0,1
64166,3252,2026-01-01,,,0,1
64167,3252,2026-02-01,,,0,1
64168,3252,2026-03-01,,,0,1
64169,3252,2026-04-01,,,0,1
64170,3252,2026-05-01,,,0,1
64171,3252,2026-06-01,,,0,1
64172,3252,2026-07-01,,,0,1
64173,3253,2024-08-01,385.74,385.74,0,1
64174,3253,2024-09-01,385.74,385.74,0,1
64175,3253,2024-10-01,385.74,385.74,0,1
64176,3253,2024-11-01,385.74,385.74,0,1
