deposit_id,customer_id,product_type,balance,opened_date
2703,2526,CD,39908.21,2026-02-02
2704,2529,Savings,32498.37,2023-12-24
2705,2529,CD,23093.47,2024-11-15
2706,2531,Savings,4552.52,2010-07-23
2707,2531,CD,25999.92,2012-09-05
2708,2531,Checking,6875.19,2012-02-22
2709,2533,CD,322502.61,2026-04-08
2710,2534,CD,12967.79,2026-06-02
2711,2535,CD,25468.64,2020-10-13
2712,2535,Savings,23942.11,2024-06-26
2713,2537,Savings,9703.4,2024-03-03
2714,2537,Checking,3583.82,2024-10-19
2715,2539,Savings,16151.2,2025-03-31
2716,2542,Savings,7217.18,2021-04-19
2717,2546,Checking,658.71,2023-09-19
2718,2546,CD,32697.14,2023-03-18
2719,2546,Savings,10028.34,2021-05-05
2720,2550,Checking,3758.4,2026-06-20
2721,2550,Savings,17998.61,2026-04-13
2722,2551,Checking,1280.86,2022-02-28
2723,2553,CD,8916.36,2025-10-03
2724,2553,Savings,34065.51,2025-11-16
2725,2553,Checking,3322.17,2025-05-30
2726,2556,Savings,10519.94,2026-03-23
2727,2558,Savings,7532.05,2023-08-16
2728,2559,Checking,2962.66,2023-02-28
2729,2561,Savings,4484.04,2022-01-22
2730,2561,Checking,2805.33,2022-02-26
2731,2562,CD,9242.43,2024-10-31
2732,2562,Savings,7369.35,2025-12-18
2733,2563,Savings,5832.37,2026-05-19
2734,2563,CD,2631.16,2026-05-18
2735,2565,Checking,2333.02,2023-12-19
2736,2566,Savings,2573.83,2024-11-22
2737,2566,Checking,4329.59,2024-10-10
2738,2566,CD,20232.94,2023-07-22
2739,2567,Checking,5205.64,2024-07-31
2740,2567,Savings,4307.17,2025-05-02
2741,2568,CD,119386.13,2025-10-22
2742,2570,Savings,10422.87,2019-07-04
2743,2570,Checking,10031.03,2013-03-03
2744,2571,Checking,3852.34,2021-09-18
2745,2572,Savings,4970.46,2021-10-05
2746,2575,Checking,2656.02,2020-08-04
2747,2575,Savings,18822.43,2024-03-27
2748,2575,CD,29929.65,2024-07-21
2749,2576,Savings,48403.91,2026-04-17
2750,2576,CD,119802.18,2025-09-08
2751,2577,Checking,9761.16,2026-06-03
2752,2578,CD,47766.27,2020-11-09
2753,2579,Checking,6018.37,2024-08-03
2754,2580,CD,60626.01,2025-04-20
2755,2582,Savings,11577.17,2026-02-25
2756,2582,Checking,4726.22,2026-03-12
2757,2582,CD,16239.29,2026-01-25
2758,2583,CD,11094.02,2024-05-24
2759,2583,Checking,2005.9,2024-07-30
2760,2584,Checking,11852.95,2021-07-14
2761,2584,Savings,1332.37,2024-01-08
2762,2585,CD,33194.3,2013-03-16
2763,2585,Checking,5936.69,2021-01-19
2764,2587,CD,6081.26,2021-07-09
2765,2587,Savings,9152.1,2020-04-25
2766,2589,CD,42787.64,2023-12-08
2767,2589,Savings,24049.77,2018-12-30
2768,2589,Checking,20841.27,2024-01-22
2769,2590,Checking,1404.39,2021-01-25
2770,2591,Checking,4549.32,2025-06-14
2771,2594,CD,21617.15,2024-08-28
2772,2594,Savings,17881.07,2026-04-20
2773,2595,Checking,4125.57,2020-07-12
2774,2596,CD,4638.42,2025-10-25
2775,2597,CD,20128.18,2023-02-14
2776,2598,Checking,3218.33,2025-11-02
2777,2599,Savings,15425.08,2019-04-27
2778,2599,Checking,5135.36,2026-05-27
2779,2601,Checking,115.43,2025-03-01
2780,2602,CD,97358.15,2024-02-23
2781,2604,Savings,10569.89,2022-11-16
2782,2605,Checking,138.3,2025-12-31
2783,2606,Checking,5702.24,2026-02-04
2784,2606,Savings,13229.72,2025-11-15
2785,2608,CD,25216.57,2026-01-30
2786,2609,Checking,3110.48,2025-01-11
2787,2609,CD,10802.96,2026-03-25
2788,2612,Checking,13753.63,2025-05-21
2789,2614,CD,33305.01,2025-08-27
2790,2614,Savings,6466.98,2024-09-30
2791,2615,Savings,11399.17,2025-12-30
2792,2615,CD,10436.65,2026-02-13
2793,2616,CD,9596.93,2023-04-15
2794,2620,Savings,20335.38,2024-08-26
2795,2620,CD,8577.09,2026-05-12
2796,2622,Checking,7132.68,2026-04-17
2797,2623,CD,16502.51,2025-08-01
2798,2623,Savings,17754.99,2021-01-17
2799,2624,Savings,5647.38,2021-01-18
2800,2624,Checking,5736.56,2023-06-23
2801,2624,CD,23957.13,2023-05-28
2802,2625,Checking,7240.71,2026-06-13
2803,2627,CD,7439.81,2025-04-28
2804,2627,Savings,14218.49,2025-08-16
2805,2629,Savings,19262.76,2009-10-11
2806,2629,CD,69499.24,2012-04-28
2807,2629,Checking,10520.39,2019-09-28
2808,2630,Savings,1652.35,2020-08-18
2809,2630,CD,32232.38,2022-02-25
2810,2632,Checking,1615.94,2023-01-21
2811,2632,CD,12267.5,2024-02-18
2812,2633,Savings,6056.12,2025-08-24
2813,2633,Checking,4909.26,2022-08-21
2814,2634,CD,24057.15,2023-12-22
2815,2636,CD,34244.78,2025-01-27
2816,2636,Checking,6517.65,2025-07-01
2817,2637,Savings,78713.25,2026-04-05
2818,2638,Savings,4837.88,2022-01-20
2819,2638,CD,43014.86,2025-10-10
2820,2639,CD,26890.29,2025-11-06
2821,2639,Savings,123225.56,2016-09-17
2822,2642,Checking,1395.37,2024-12-16
2823,2642,Savings,9431.05,2026-03-24
2824,2642,CD,10245.88,2025-12-04
2825,2643,Savings,2937.26,2008-06-07
2826,2643,CD,17717.95,2012-02-03
2827,2643,Checking,1536.77,2025-05-01
2828,2644,Savings,3942.26,2026-05-12
2829,2644,CD,46298.45,2025-10-07
2830,2646,Checking,945.96,2025-04-03
2831,2647,CD,6215.19,2025-09-08
2832,2649,CD,24514.22,2023-09-15
2833,2649,Savings,5611.9,2025-09-17
2834,2650,Savings,14034.82,2026-06-12
2835,2650,CD,3886.14,2026-04-28
2836,2652,Savings,8396.02,2026-06-18
2837,2654,Checking,13113.42,2026-06-17
2838,2654,Savings,29863.36,2026-05-04
2839,2655,Savings,12453.98,2016-08-02
2840,2658,Checking,1231.38,2007-09-30
2841,2658,Savings,6102.58,2001-09-09
2842,2660,CD,28177.17,2025-12-17
2843,2661,Savings,12567.52,2026-06-21
2844,2662,Checking,6409.21,2024-03-28
2845,2662,Savings,9377.15,2025-08-18
2846,2663,Checking,723.86,2014-06-26
2847,2663,CD,5294.94,2020-01-21
2848,2664,CD,12939.92,2026-05-25
2849,2664,Savings,26833.33,2026-02-02
2850,2665,Savings,27495.96,2026-02-20
2851,2665,CD,60567.61,2026-01-15
2852,2666,CD,26604.31,2026-05-23
2853,2666,Savings,1570.25,2026-06-22
2854,2668,CD,164606.3,2025-06-22
2855,2669,Savings,14462.63,2026-01-07
2856,2671,CD,49177.19,2025-09-03
2857,2671,Savings,21315.8,2025-09-15
2858,2672,Checking,2000.26,2018-07-14
2859,2672,CD,22523.25,2016-09-17
2860,2673,Checking,3372.65,2021-06-23
2861,2673,CD,4994.53,2025-11-19
2862,2674,Savings,20662.52,2026-04-30
2863,2674,CD,21920.48,2026-02-19
2864,2675,CD,33075.79,2021-03-31
2865,2677,Checking,906.73,2026-06-08
2866,2677,CD,20849.77,2026-01-19
2867,2679,CD,40252.09,2026-03-14
2868,2679,Checking,8141.04,2026-04-26
2869,2679,Savings,6599.44,2026-06-27
2870,2681,CD,7023.43,2025-09-13
2871,2682,CD,48877.56,2020-09-13
2872,2682,Savings,34451.52,2017-10-02
2873,2683,CD,12589.15,2025-07-26
2874,2683,Checking,3180.59,2024-11-03
2875,2686,CD,10960.27,2022-03-17
2876,2686,Checking,3634.91,2019-03-08
2877,2688,Savings,14036.51,2025-05-26
2878,2689,Checking,4263.25,2024-12-02
2879,2691,CD,2401.75,2022-12-25
2880,2691,Savings,27814.83,2020-05-04
2881,2693,CD,15859.84,2026-03-22
2882,2694,Checking,51571.3,2025-11-21
2883,2694,Savings,139308.28,2025-05-17
2884,2695,Checking,194.21,2025-11-27
2885,2697,Checking,2233.68,2025-02-08
2886,2697,Savings,18754.39,2025-08-24
2887,2697,CD,50132.73,2024-08-29
2888,2698,Savings,21933.39,2026-04-09
2889,2698,Checking,4423.19,2026-06-14
2890,2698,CD,41737.18,2026-02-07
2891,2699,Checking,3547.06,2025-09-03
2892,2700,Checking,3958.35,2025-08-10
2893,2703,CD,18658.31,2024-01-31
2894,2704,Checking,18863.32,2023-06-19
2895,2704,CD,72207.65,2024-08-30
2896,2704,Savings,104878.3,2024-10-17
2897,2705,Checking,1245.19,2021-07-05
2898,2707,Checking,20712.38,2025-12-24
2899,2708,CD,23932.17,2024-02-21
2900,2708,Checking,1594.3,2025-03-19
2901,2709,CD,25286.12,2026-02-02
2902,2709,Checking,7171.81,2026-04-06
2903,2709,Savings,21109.91,2026-06-01
2904,2711,CD,41575.17,2025-04-06
2905,2712,Checking,6665.65,2023-09-28
2906,2712,CD,39652.57,2024-11-26
2907,2713,Checking,5181.96,2024-06-18
2908,2716,CD,8931.66,2015-11-29
2909,2716,Checking,1497.17,2024-02-15
2910,2717,Checking,4738.72,2025-08-28
2911,2718,CD,23989.86,2014-03-30
2912,2720,Checking,2575.78,2020-06-09
2913,2721,Checking,26882.15,2021-02-07
2914,2725,Savings,16587.99,2019-01-30
2915,2726,CD,3241.65,2019-07-14
2916,2726,Checking,2123.37,2010-04-22
2917,2728,CD,118959.8,2025-03-24
2918,2728,Checking,14487.34,2025-06-15
2919,2729,CD,52541.11,2022-08-08
2920,2729,Checking,4966.27,2019-05-03
2921,2730,Checking,8518.89,2025-03-12
2922,2730,Savings,17719.86,2023-10-16
2923,2730,CD,51917.02,2023-10-22
2924,2731,Checking,10138.07,2026-01-31
2925,2731,Savings,16629.29,2026-03-31
2926,2732,Checking,3274.52,2023-12-06
2927,2733,Checking,11921.28,2009-09-29
2928,2735,CD,2160.18,2017-06-18
2929,2736,Savings,9018.93,2025-12-23
2930,2737,CD,54230.35,2025-05-25
2931,2739,Savings,23432.55,2026-04-22
2932,2741,Savings,17603.12,2023-02-27
2933,2743,Checking,2987.11,2026-06-26
2934,2743,Savings,7766.55,2024-11-03
2935,2744,Savings,5807.19,2024-05-09
2936,2746,Checking,6038.37,2025-07-09
2937,2748,Checking,2217.16,2026-02-13
2938,2748,CD,15390.89,2025-08-14
2939,2749,Savings,3774.58,2022-04-18
2940,2750,Checking,9416.39,2024-12-04
2941,2750,Savings,14203.81,2025-11-11
2942,2752,Savings,5675.26,2024-12-11
2943,2752,CD,10090.46,2024-08-10
2944,2753,Savings,23725.03,2026-06-21
2945,2756,CD,108204.91,2019-09-01
2946,2756,Savings,96829.04,2025-07-16
2947,2757,Savings,15769.81,2026-05-10
2948,2757,Checking,3299.2,2026-03-23
2949,2758,Savings,33921.25,2025-03-01
2950,2758,CD,105137.11,2025-07-18
2951,2761,Savings,8739.78,2023-01-26
2952,2763,Checking,25888.62,2024-10-04
2953,2763,CD,109553.95,2023-11-05
2954,2763,Savings,5066.17,2023-11-25
2955,2765,Checking,4422.62,2024-09-08
2956,2766,Checking,4441.83,2025-06-03
2957,2767,CD,41658.92,2026-06-26
2958,2767,Savings,5193.14,2026-04-17
2959,2767,Checking,2159.11,2026-04-04
2960,2771,Checking,2799.09,2024-09-18
2961,2772,CD,20972.16,2023-06-09
2962,2774,Checking,7366.95,2013-07-10
2963,2775,CD,22474.13,2018-11-26
2964,2776,Savings,66909.68,2024-10-21
2965,2778,CD,184830.27,2026-05-07
2966,2780,CD,28119.16,2024-12-03
2967,2780,Checking,12702.89,2024-10-08
2968,2780,Savings,53567.93,2023-03-10
2969,2781,CD,46820.7,2026-06-17
2970,2782,Checking,2813.62,2026-05-26
2971,2783,Checking,13151.37,2025-02-06
2972,2784,CD,28556.1,2024-08-03
2973,2784,Savings,13859.5,2025-09-30
2974,2785,Savings,10875.86,2024-07-12
2975,2785,CD,24293.73,2025-01-09
2976,2786,CD,31359.04,2024-10-11
2977,2787,Checking,2370.39,2024-09-17
2978,2787,CD,13506.11,2025-07-18
2979,2787,Savings,7768.57,2024-02-15
2980,2789,Savings,9406.09,2025-06-21
2981,2789,Checking,2887.07,2025-06-15
2982,2789,CD,6372.32,2025-08-28
2983,2790,Checking,4314.88,2024-07-10
2984,2790,Savings,7534.91,2025-03-09
2985,2790,CD,12640.11,2022-08-18
2986,2791,Savings,45317.23,2025-09-13
2987,2793,Savings,33773.67,2022-05-28
2988,2793,CD,96972.81,2026-03-17
2989,2793,Checking,11970.33,2021-11-28
2990,2794,Savings,13123.42,2024-09-03
2991,2794,CD,16756.71,2025-08-26
2992,2795,Checking,20092.08,2020-06-16
2993,2795,Savings,60143.13,2021-05-10
2994,2797,CD,3302.49,2026-06-15
2995,2799,Checking,14072.75,2026-01-15
2996,2803,CD,5230.49,2026-01-30
2997,2803,Savings,26906.24,2025-09-22
2998,2804,CD,31632.93,2026-02-13
2999,2804,Savings,17593.03,2026-01-16
3000,2804,Checking,1647.13,2026-04-07
3001,2806,Checking,16467.24,2020-10-10
3002,2807,Savings,47086.36,2019-02-15
3003,2808,Checking,4286.97,2024-10-24
3004,2809,Savings,13211.18,2024-08-12
3005,2810,Savings,3619.9,2024-06-26
3006,2810,CD,21934.73,2025-02-07
3007,2813,Checking,1854.59,2026-01-29
3008,2813,CD,36381.73,2026-06-27
3009,2816,CD,14567.11,2024-12-28
3010,2818,Savings,12989.81,2026-04-23
3011,2818,CD,11325.7,2025-10-04
3012,2818,Checking,8068.76,2025-05-17
3013,2819,Checking,27469.34,2019-08-07
3014,2819,CD,120509.88,2017-05-26
3015,2821,CD,13312.6,2023-07-28
3016,2822,Savings,40060.32,2025-02-05
3017,2822,CD,54223.99,2022-08-07
3018,2823,CD,17399.92,2026-02-06
3019,2826,Checking,8285.67,2023-12-21
3020,2827,CD,86065.97,2025-07-07
3021,2828,Savings,36286.47,2025-01-23
3022,2829,Checking,3060.48,2018-07-25
3023,2829,CD,8510.73,2014-05-18
3024,2830,Checking,721.07,2026-05-18
3025,2831,Checking,1615.51,2023-12-31
3026,2831,Savings,20194.47,2024-12-28
3027,2831,CD,29035.26,2026-06-05
3028,2832,CD,13978.47,2025-11-29
3029,2834,CD,10751.95,2024-09-29
3030,2834,Checking,1030.34,2026-06-24
3031,2835,Savings,5860.09,2025-07-08
3032,2835,Checking,3647.07,2024-11-30
3033,2839,Checking,5243.05,2025-09-06
3034,2841,Checking,6641.85,2017-01-20
3035,2841,CD,38860.54,2018-07-14
3036,2842,CD,48562.94,2024-08-24
3037,2842,Checking,5828.27,2016-02-09
3038,2843,Savings,27884.71,2013-12-14
3039,2844,CD,20036.14,2022-07-28
3040,2846,Checking,14873.51,2026-04-03
3041,2850,CD,69469.74,2025-08-30
3042,2851,Checking,11941.22,2022-03-28
3043,2852,Savings,26497.39,2021-12-27
3044,2852,CD,4783.12,2019-11-20
3045,2853,Savings,29973.86,2018-01-02
3046,2855,CD,53102.6,2026-06-13
3047,2855,Checking,1704.81,2025-10-17
3048,2855,Savings,12648.5,2025-08-11
3049,2856,CD,43307.11,2023-07-19
3050,2856,Savings,17889.82,2026-05-28
3051,2856,Checking,5163.67,2023-10-22
3052,2858,CD,8089.14,2021-11-02
3053,2858,Savings,1138.0,2020-05-02
3054,2859,Savings,7071.57,2023-07-26
3055,2860,Checking,34494.19,2022-05-04
3056,2860,CD,235345.2,2025-09-27
3057,2860,Savings,34150.96,2022-03-14
3058,2861,Savings,12323.51,2025-09-09
3059,2861,CD,8976.49,2025-07-04
3060,2863,Checking,18060.91,2022-09-23
3061,2865,Checking,13461.48,2026-04-22
3062,2865,Savings,60118.55,2026-06-02
3063,2866,Savings,8643.25,2025-09-11
3064,2867,Savings,10806.6,2026-06-14
3065,2868,Checking,3141.03,2026-01-30
3066,2868,CD,14971.14,2024-05-26
3067,2868,Savings,8101.55,2024-11-25
3068,2869,Savings,94796.87,2025-06-28
3069,2869,Checking,4181.54,2026-05-18
3070,2870,Savings,29111.33,2026-02-23
3071,2871,CD,10864.01,2018-04-09
3072,2871,Savings,4132.79,2018-05-17
3073,2873,Checking,6793.6,2024-10-03
3074,2875,Savings,10402.43,2025-04-01
3075,2876,Savings,10285.26,2026-03-15
3076,2877,CD,18047.72,2024-09-06
3077,2878,Checking,9053.87,2023-11-17
3078,2880,CD,31075.98,2026-03-09
3079,2880,Checking,3283.69,2025-02-20
3080,2881,Savings,6518.05,2024-11-21
3081,2883,Checking,5591.92,2025-12-16
3082,2884,CD,18108.19,2024-07-20
3083,2885,Checking,1450.47,2022-02-02
3084,2886,Checking,2877.96,2026-06-17
3085,2886,Savings,14325.95,2026-03-14
3086,2887,Checking,1383.28,2023-01-23
3087,2888,Savings,8307.8,2026-03-06
3088,2889,CD,5866.15,2025-10-13
3089,2890,Checking,2221.63,2023-08-23
3090,2891,CD,24544.08,2022-10-29
3091,2892,CD,241313.75,2026-01-09
3092,2892,Checking,62124.38,2025-12-25
3093,2893,Checking,3371.1,2026-02-06
3094,2894,CD,48767.3,2025-08-01
3095,2896,Savings,12467.13,2026-05-09
3096,2896,Checking,12368.91,2026-05-17
3097,2896,CD,29124.05,2026-01-27
3098,2898,Checking,9372.76,2023-08-23
3099,2899,Savings,25741.58,2024-07-15
3100,2900,Checking,1376.18,2022-06-16
3101,2902,Checking,5333.78,2026-05-12
3102,2902,Savings,41033.16,2026-04-20
3103,2903,Checking,49076.69,2021-11-23
3104,2903,CD,120564.98,2023-06-10
3105,2904,Savings,2471.93,2023-11-08
3106,2904,Checking,4736.17,2024-02-17
3107,2905,Savings,25614.89,2025-02-02
3108,2905,Checking,3898.11,2023-11-09
3109,2905,CD,169089.61,2025-02-25
3110,2907,Savings,3148.92,2023-10-29
3111,2907,Checking,2764.52,2025-04-27
3112,2909,Checking,1449.73,2025-12-03
3113,2910,CD,19462.5,2020-07-24
3114,2912,Savings,56543.63,2024-02-22
3115,2913,Checking,1730.71,2026-03-19
3116,2914,Checking,2446.0,2026-01-23
3117,2915,CD,58794.31,2026-06-30
3118,2917,Checking,2607.8,2026-05-05
3119,2917,Savings,21555.49,2025-05-05
3120,2920,CD,54657.09,2020-09-08
3121,2921,CD,12348.47,2026-01-05
3122,2922,Savings,10730.25,2010-07-07
3123,2922,CD,50638.35,2021-07-15
3124,2923,Checking,645.88,2023-04-29
3125,2924,Savings,607.62,2022-11-24
3126,2925,CD,21295.27,2020-05-27
3127,2926,Savings,29265.16,2023-04-13
3128,2929,CD,36743.11,2026-06-28
3129,2929,Checking,702.57,2026-02-15
3130,2931,Checking,1461.65,2022-09-22
3131,2931,Savings,32346.78,2022-12-07
3132,2932,Savings,9911.46,2025-05-23
3133,2932,Checking,6650.92,2024-10-15
3134,2933,CD,20469.13,2025-04-18
3135,2935,Checking,6690.59,2020-05-25
3136,2935,CD,49464.36,2022-10-02
3137,2935,Savings,40946.0,2022-02-15
3138,2937,Savings,31691.11,2025-01-28
3139,2938,CD,28387.09,2016-04-24
3140,2939,CD,23921.35,2025-08-18
3141,2940,Checking,7375.83,2024-01-26
3142,2940,CD,57710.77,2025-04-15
3143,2940,Savings,84657.45,2022-05-22
3144,2941,Savings,19438.23,2025-04-03
3145,2941,Checking,6384.32,2025-06-01
3146,2944,Savings,5660.4,2026-06-02
3147,2945,CD,24315.55,2025-07-31
3148,2946,CD,90277.15,2026-02-09
3149,2947,Checking,6744.3,2026-02-12
3150,2947,Savings,17674.04,2026-03-28
3151,2949,Checking,7288.41,2026-05-06
3152,2949,CD,8161.48,2025-04-25
3153,2950,Savings,3684.0,2026-03-11
3154,2951,Checking,14532.71,2026-04-30
3155,2952,Savings,12152.2,2025-10-16
3156,2952,Checking,8839.34,2025-08-23
3157,2955,Checking,3434.03,2020-12-19
3158,2955,Savings,4451.41,2020-09-16
3159,2957,Savings,2994.32,2026-03-19
3160,2957,CD,34232.09,2026-03-30
3161,2958,Savings,7309.56,2026-06-04
3162,2959,Savings,38145.74,2025-04-02
3163,2960,Checking,2963.42,2024-06-08
3164,2961,CD,10732.39,2018-04-16
3165,2961,Checking,8171.24,2015-06-22
3166,2961,Savings,10236.69,2013-02-10
3167,2962,CD,29744.08,2024-04-07
3168,2963,Checking,6932.34,2023-04-21
3169,2963,CD,50814.21,2014-01-23
3170,2963,Savings,5916.78,2015-07-06
3171,2965,Savings,11212.07,2024-01-15
3172,2966,CD,70847.01,2025-02-27
3173,2966,Savings,8636.36,2020-12-19
3174,2966,Checking,3543.16,2022-01-29
3175,2967,Checking,7375.59,2022-01-30
3176,2967,Savings,91533.7,2026-02-07
3177,2967,CD,140672.1,2013-09-12
3178,2968,Checking,10939.84,2021-08-26
3179,2969,CD,19077.29,2024-10-11
3180,2969,Checking,2524.51,2026-01-21
3181,2970,Savings,15909.31,2025-09-28
3182,2970,CD,6371.21,2025-11-12
3183,2971,Savings,15259.0,2025-11-13
3184,2971,CD,10376.75,2025-12-01
3185,2971,Checking,1739.75,2026-05-11
3186,2972,Savings,24780.71,2025-02-08
3187,2973,CD,31225.71,2024-09-02
3188,2973,Savings,13760.38,2024-03-16
3189,2976,Savings,16222.23,2026-06-20
3190,2977,Savings,20355.43,2024-11-26
3191,2979,Checking,474.46,2026-05-20
3192,2979,CD,33862.47,2026-04-26
3193,2981,Savings,34886.44,2016-05-27
3194,2988,Savings,14950.87,2023-10-20
3195,2988,CD,4838.16,2021-09-09
3196,2988,Checking,11796.54,2024-07-01
3197,2991,CD,11888.42,2025-06-05
3198,2992,Checking,6593.0,2026-06-07
3199,2994,Checking,3274.35,2022-06-09
3200,2996,Savings,10137.99,2023-12-21
3201,2996,CD,10175.75,2026-03-12
3202,2996,Checking,1634.75,2026-04-25
3203,2998,Checking,852.49,2026-04-02
3204,2999,Checking,689.28,2006-12-05
3205,2999,CD,11734.58,2011-04-29
3206,2999,Savings,2184.68,2019-05-21
3207,3000,Checking,6666.53,2024-08-19
3208,3001,Savings,55334.83,2025-08-13
3209,3001,Checking,25791.56,2026-04-21
3210,3002,CD,53894.1,2020-08-23
3211,3007,Checking,520.05,2026-04-08
3212,3009,Savings,11864.27,2024-08-08
3213,3009,CD,7365.35,2025-05-05
3214,3011,CD,9036.93,2025-12-04
3215,3011,Savings,9793.57,2025-10-10
3216,3012,CD,38671.11,2025-09-18
3217,3013,Checking,15087.9,2024-04-16
3218,3014,CD,3423.1,2023-12-29
3219,3015,Savings,13137.66,2022-06-22
3220,3015,Checking,9673.9,2022-06-15
3221,3016,Savings,17899.9,2025-09-12
3222,3016,CD,20709.68,2025-10-11
3223,3017,Checking,17553.79,2024-06-03
3224,3018,Checking,13565.62,2026-01-12
3225,3019,Savings,20517.92,2024-08-03
3226,3022,Checking,7752.68,2023-02-21
3227,3022,Savings,74327.69,2025-05-13
3228,3025,Checking,9223.27,2025-09-28
3229,3026,Checking,12863.9,2023-10-16
3230,3027,Checking,5178.25,2026-02-23
3231,3027,Savings,12737.6,2026-04-29
3232,3030,CD,44153.47,2023-01-20
3233,3031,Checking,2292.36,2024-06-28
3234,3033,Savings,22902.2,2026-02-19
3235,3035,Savings,4512.46,2026-02-09
3236,3035,Checking,4859.19,2026-04-29
3237,3035,CD,57506.78,2026-02-05
3238,3038,Checking,17929.22,2026-05-24
3239,3038,CD,93923.26,2026-06-14
3240,3041,Checking,3249.92,2013-02-26
3241,3042,Checking,3382.5,2022-10-21
3242,3043,CD,36907.28,2020-08-16
3243,3043,Savings,3336.61,2025-03-23
3244,3044,CD,29901.0,2024-12-16
3245,3044,Checking,3976.64,2023-11-11
3246,3044,Savings,5846.25,2020-04-23
3247,3045,CD,30369.54,2026-04-23
3248,3045,Savings,14199.4,2026-05-12
3249,3045,Checking,12977.69,2024-01-03
3250,3046,Savings,17562.27,2023-06-13
3251,3047,CD,10656.68,2023-11-14
3252,3049,Savings,21486.4,2026-06-10
3253,3049,Checking,3877.77,2026-05-29
3254,3049,CD,39635.15,2026-05-14
3255,3051,Checking,1992.83,2025-11-28
3256,3054,Savings,22189.66,2024-07-01
3257,3054,Checking,16098.18,2026-04-24
3258,3055,Checking,7853.67,2020-01-17
3259,3058,Savings,10755.12,2025-12-13
3260,3058,Checking,3893.72,2025-12-12
3261,3060,Savings,7508.56,2026-03-17
3262,3060,Checking,8216.15,2023-08-25
3263,3060,CD,51194.99,2024-02-24
3264,3064,Checking,1250.55,2000-02-06
3265,3064,Savings,2661.53,2006-05-16
3266,3065,Savings,25041.29,2026-06-23
3267,3067,CD,7418.41,2026-04-13
3268,3069,Checking,7922.37,2026-05-14
3269,3069,CD,8071.61,2026-06-24
3270,3069,Savings,10435.01,2024-08-12
3271,3072,Checking,1371.78,2024-09-06
3272,3072,CD,13710.49,2020-02-02
3273,3072,Savings,3980.87,2023-06-22
3274,3075,Checking,3440.82,2025-11-30
3275,3077,CD,5667.42,2026-06-29
3276,3077,Checking,4706.77,2026-05-13
3277,3078,Checking,3285.39,2025-10-18
3278,3078,CD,15200.47,2026-02-14
3279,3079,Checking,4369.04,2026-02-26
3280,3080,Savings,21837.86,2026-01-28
3281,3080,Checking,2151.24,2026-02-08
3282,3081,Savings,21667.43,2024-02-05
3283,3081,CD,28326.28,2020-10-26
3284,3082,Savings,6084.51,2026-03-03
3285,3083,CD,211597.14,2026-06-14
3286,3083,Checking,44305.81,2026-03-09
3287,3084,Checking,5845.17,2024-09-26
3288,3086,Savings,6001.29,2025-10-12
3289,3088,Savings,14228.66,2025-06-22
3290,3088,Checking,6178.24,2025-04-23
3291,3088,CD,11472.88,2021-10-05
3292,3090,Savings,8117.83,2025-02-14
3293,3091,Savings,17722.58,2025-10-30
3294,3091,Checking,1421.51,2026-04-01
3295,3091,CD,15187.34,2026-01-04
3296,3093,Savings,16166.96,2021-04-13
3297,3094,Checking,11103.64,2025-10-02
3298,3095,Checking,879.86,2025-11-25
3299,3095,CD,11215.8,2026-02-11
3300,3099,Savings,10874.94,2026-05-24
3301,3100,CD,82156.51,2025-10-27
3302,3100,Savings,23451.03,2025-06-01
3303,3100,Checking,5201.6,2025-11-18
3304,3101,CD,8887.19,2016-03-05
3305,3102,CD,192956.85,2026-03-27
3306,3103,Checking,2008.53,2025-12-05
3307,3103,Savings,5973.88,2020-10-12
3308,3104,Savings,4201.33,2026-04-02
3309,3104,Checking,2169.94,2025-10-17
3310,3104,CD,25607.86,2025-05-17
3311,3105,Checking,1660.01,2023-08-08
3312,3106,Savings,15190.77,2025-10-18
3313,3106,Checking,22412.37,2026-03-17
3314,3106,CD,146253.38,2025-12-01
3315,3107,Savings,11868.83,2025-03-06
3316,3107,Checking,9821.1,2024-10-24
3317,3111,Checking,2088.84,2026-06-10
3318,3113,Checking,5092.45,2025-06-24
3319,3114,Savings,5182.1,2025-04-01
3320,3115,CD,2054.96,2026-03-11
3321,3116,Checking,3480.46,2025-05-28
3322,3118,Checking,3250.97,2025-11-25
3323,3119,Savings,22640.16,2025-10-06
3324,3120,Savings,10445.98,2016-02-17
3325,3122,CD,4422.05,2014-03-27
3326,3124,CD,26755.33,2026-05-14
3327,3124,Checking,874.15,2026-01-04
3328,3125,Checking,9516.46,2019-12-21
3329,3125,CD,12847.56,2024-06-18
3330,3126,CD,107550.18,2019-06-01
3331,3127,CD,24581.78,2024-10-03
3332,3127,Savings,10560.32,2026-03-17
3333,3128,Savings,13278.29,2025-07-07
3334,3129,Checking,4748.76,2025-11-17
3335,3129,Savings,18369.49,2025-11-18
3336,3133,Checking,5389.8,2023-07-03
3337,3135,Checking,1016.91,2025-07-27
3338,3135,Savings,14193.35,2025-11-01
3339,3137,CD,20563.23,2026-06-08
3340,3139,CD,50991.15,2025-12-12
3341,3140,Savings,64000.15,2025-08-03
3342,3141,CD,13253.49,2023-05-30
3343,3141,Checking,1460.42,2024-03-03
3344,3141,Savings,21358.53,2026-01-06
3345,3142,Savings,5618.4,2025-07-11
3346,3143,Savings,22135.05,2025-02-11
3347,3145,Savings,12565.02,2024-12-26
